similarity,params,K_NEIGH,K_PRED,RMSE,MAE,Coverage
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 20}",10,20,0.9888312115985806,0.7761581811934618,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 20}",10,40,0.9888312115985806,0.7761581811934618,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 5}",25,5,0.987085126390681,0.7766491522802706,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 5}",25,10,0.9863638447694562,0.7765041417351993,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 5}",25,20,0.9772555617097344,0.7722906207025221,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 5}",25,40,0.9671328204924311,0.7637330858929336,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 10}",25,5,0.9897087203253758,0.7775913890766913,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 10}",25,10,0.9824017776741539,0.769622499625265,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 10}",25,20,0.9712439967089087,0.7664708963970965,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 10}",25,40,0.9639907002669655,0.7607714142486891,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 20}",25,5,0.9877932695996112,0.7783609159872159,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 20}",25,10,0.9829091006226441,0.7729983859623792,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 20}",25,20,0.9681753688330594,0.7643238019727941,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 20}",25,40,0.9599334597488346,0.7580166687932496,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 5}",25,5,0.9848379122885997,0.7720415568064061,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 5}",25,10,0.9831994401158534,0.7745684203227641,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 5}",25,20,0.9687943395447441,0.7629755772268371,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 5}",25,40,0.9618176400244722,0.758602422383111,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 10}",25,5,0.9863390810513286,0.7734644514833506,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 10}",25,10,0.981714126397629,0.7700290885061091,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 10}",25,20,0.9661732692406282,0.7608196446052181,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 10}",25,40,0.959706941178487,0.7578229770277941,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 20}",25,5,0.9849373381765066,0.7749300028049193,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 20}",25,10,0.9812588568694158,0.7712999605430853,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 20}",25,20,0.9643800617675313,0.7601467841634133,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 20}",25,40,0.957347145572924,0.7548116372140933,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 5}",25,5,0.9900412426317252,0.7773781676532737,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 5}",25,10,0.9898748646870603,0.7784428810438397,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 5}",25,20,0.9719141572379385,0.7653928562173197,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 5}",25,40,0.9690728076520532,0.764930835825396,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 10}",25,5,0.9903492830061454,0.7773159347531141,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 10}",25,10,0.9891310858356559,0.775498071331379,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 10}",25,20,0.9700959695881259,0.763858156965123,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 10}",25,40,0.9676320492874194,0.7630814426661832,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 20}",25,5,0.9878192046253406,0.7774951008872552,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 20}",25,10,0.9888312115985806,0.7761581811934618,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 20}",25,20,0.9684480732243342,0.7634843993595818,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 20}",25,40,0.9652814528896191,0.7606069349656743,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 5}",50,5,0.987085126390681,0.7766491522802706,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 5}",50,10,0.9863638447694562,0.7765041417351993,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 5}",50,20,0.9772555617097344,0.7722906207025221,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 5}",50,40,0.9517931578562239,0.7520424700480723,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 10}",50,5,0.9897087203253758,0.7775913890766913,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 10}",50,10,0.9824017776741539,0.769622499625265,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 10}",50,20,0.9712439967089087,0.7664708963970965,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 10}",50,40,0.9504988550575112,0.750620916588841,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 20}",50,5,0.9877932695996112,0.7783609159872159,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 20}",50,10,0.9829091006226441,0.7729983859623792,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 20}",50,20,0.9681753688330594,0.7643238019727941,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 20}",50,40,0.950237022977152,0.7500969619807518,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 5}",50,5,0.9848379122885997,0.7720415568064061,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 5}",50,10,0.9831994401158534,0.7745684203227641,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 5}",50,20,0.9687943395447441,0.7629755772268371,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 5}",50,40,0.9523267082938079,0.7510068355496423,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 10}",50,5,0.9863390810513286,0.7734644514833506,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 10}",50,10,0.981714126397629,0.7700290885061091,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 10}",50,20,0.9661732692406282,0.7608196446052181,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 10}",50,40,0.9514417346615892,0.7504954296223795,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 20}",50,5,0.9849373381765066,0.7749300028049193,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 20}",50,10,0.9812588568694158,0.7712999605430853,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 20}",50,20,0.9643800617675313,0.7601467841634133,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 20}",50,40,0.9505813263369458,0.7497152930377479,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 5}",50,5,0.9900412426317252,0.7773781676532737,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 5}",50,10,0.9898748646870603,0.7784428810438397,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 5}",50,20,0.9719141572379385,0.7653928562173197,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 5}",50,40,0.9628777978854053,0.7589744077095087,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 10}",50,5,0.9903492830061454,0.7773159347531141,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 10}",50,10,0.9891310858356559,0.775498071331379,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 10}",50,20,0.9700959695881259,0.763858156965123,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 10}",50,40,0.9625080096160566,0.7584030105368257,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 20}",50,5,0.9878192046253406,0.7774951008872552,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 20}",50,10,0.9888312115985806,0.7761581811934618,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 20}",50,20,0.9684480732243342,0.7634843993595818,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 20}",50,40,0.9621491499339392,0.7578409628277878,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 5}",75,5,0.987085126390681,0.7766491522802706,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 5}",75,10,0.9863638447694562,0.7765041417351993,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 5}",75,20,0.9772555617097344,0.7722906207025221,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 5}",75,40,0.9517931578562239,0.7520424700480723,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 10}",75,5,0.9897087203253758,0.7775913890766913,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 10}",75,10,0.9824017776741539,0.769622499625265,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 10}",75,20,0.9712439967089087,0.7664708963970965,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 10}",75,40,0.9504988550575112,0.750620916588841,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 20}",75,5,0.9877932695996112,0.7783609159872159,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 20}",75,10,0.9829091006226441,0.7729983859623792,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 20}",75,20,0.9681753688330594,0.7643238019727941,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 20}",75,40,0.950237022977152,0.7500969619807518,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 5}",75,5,0.9848379122885997,0.7720415568064061,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 5}",75,10,0.9831994401158534,0.7745684203227641,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 5}",75,20,0.9687943395447441,0.7629755772268371,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 5}",75,40,0.9523267082938079,0.7510068355496423,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 10}",75,5,0.9863390810513286,0.7734644514833506,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 10}",75,10,0.981714126397629,0.7700290885061091,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 10}",75,20,0.9661732692406282,0.7608196446052181,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 10}",75,40,0.9514417346615892,0.7504954296223795,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 20}",75,5,0.9849373381765066,0.7749300028049193,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 20}",75,10,0.9812588568694158,0.7712999605430853,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 20}",75,20,0.9643800617675313,0.7601467841634133,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 20}",75,40,0.9505813263369458,0.7497152930377479,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 5}",75,5,0.9900412426317252,0.7773781676532737,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 5}",75,10,0.9898748646870603,0.7784428810438397,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 5}",75,20,0.9719141572379385,0.7653928562173197,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 5}",75,40,0.9628777978854053,0.7589744077095087,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 10}",75,5,0.9903492830061454,0.7773159347531141,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 10}",75,10,0.9891310858356559,0.775498071331379,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 10}",75,20,0.9700959695881259,0.763858156965123,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 10}",75,40,0.9625080096160566,0.7584030105368257,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 20}",75,5,0.9878192046253406,0.7774951008872552,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 20}",75,10,0.9888312115985806,0.7761581811934618,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 20}",75,20,0.9684480732243342,0.7634843993595818,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 20}",75,40,0.9621491499339392,0.7578409628277878,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 5}",100,5,0.987085126390681,0.7766491522802706,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 5}",100,10,0.9863638447694562,0.7765041417351993,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 5}",100,20,0.9772555617097344,0.7722906207025221,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 5}",100,40,0.9517931578562239,0.7520424700480723,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 10}",100,5,0.9897087203253758,0.7775913890766913,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 10}",100,10,0.9824017776741539,0.769622499625265,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 10}",100,20,0.9712439967089087,0.7664708963970965,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 10}",100,40,0.9504988550575112,0.750620916588841,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 20}",100,5,0.9877932695996112,0.7783609159872159,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 20}",100,10,0.9829091006226441,0.7729983859623792,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 20}",100,20,0.9681753688330594,0.7643238019727941,1.0
pearson_shrink,"{'MIN_OVERLAP': 2, 'LAMBDA': 20}",100,40,0.950237022977152,0.7500969619807518,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 5}",100,5,0.9848379122885997,0.7720415568064061,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 5}",100,10,0.9831994401158534,0.7745684203227641,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 5}",100,20,0.9687943395447441,0.7629755772268371,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 5}",100,40,0.9523267082938079,0.7510068355496423,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 10}",100,5,0.9863390810513286,0.7734644514833506,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 10}",100,10,0.981714126397629,0.7700290885061091,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 10}",100,20,0.9661732692406282,0.7608196446052181,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 10}",100,40,0.9514417346615892,0.7504954296223795,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 20}",100,5,0.9849373381765066,0.7749300028049193,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 20}",100,10,0.9812588568694158,0.7712999605430853,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 20}",100,20,0.9643800617675313,0.7601467841634133,1.0
pearson_shrink,"{'MIN_OVERLAP': 5, 'LAMBDA': 20}",100,40,0.9505813263369458,0.7497152930377479,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 5}",100,5,0.9900412426317252,0.7773781676532737,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 5}",100,10,0.9898748646870603,0.7784428810438397,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 5}",100,20,0.9719141572379385,0.7653928562173197,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 5}",100,40,0.9628777978854053,0.7589744077095087,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 10}",100,5,0.9903492830061454,0.7773159347531141,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 10}",100,10,0.9891310858356559,0.775498071331379,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 10}",100,20,0.9700959695881259,0.763858156965123,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 10}",100,40,0.9625080096160566,0.7584030105368257,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 20}",100,5,0.9878192046253406,0.7774951008872552,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 20}",100,10,0.9888312115985806,0.7761581811934618,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 20}",100,20,0.9684480732243342,0.7634843993595818,1.0
pearson_shrink,"{'MIN_OVERLAP': 10, 'LAMBDA': 20}",100,40,0.9621491499339392,0.7578409628277878,1.0
